Origin,Destination,Date range: 2024-08-27 - 2024-08-27 Time range: 00:00 - 01:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 00:00 - 01:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 01:00 - 02:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 01:00 - 02:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 02:00 - 03:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 02:00 - 03:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 03:00 - 04:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 03:00 - 04:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 04:00 - 05:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 04:00 - 05:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 05:00 - 06:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 05:00 - 06:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 06:00 - 07:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 06:00 - 07:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 07:00 - 08:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 07:00 - 08:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 08:00 - 09:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 08:00 - 09:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 09:00 - 10:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 09:00 - 10:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 10:00 - 11:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 10:00 - 11:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 11:00 - 12:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 11:00 - 12:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 12:00 - 13:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 12:00 - 13:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 13:00 - 14:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 13:00 - 14:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 14:00 - 15:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 14:00 - 15:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 15:00 - 16:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 15:00 - 16:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 16:00 - 17:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 16:00 - 17:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 17:00 - 18:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 17:00 - 18:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 18:00 - 19:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 18:00 - 19:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 19:00 - 20:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 19:00 - 20:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 20:00 - 21:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 20:00 - 21:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 21:00 - 22:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 21:00 - 22:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 22:00 - 23:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 22:00 - 23:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 23:00 - 00:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 23:00 - 00:00 Percent
Region 21,Region 11,0,0,0,0,0,0,0,0,0,0,0,0,2,0.026,1,0.005,1,0.003,2,0.005,1,0.003,1,0.004,1,0.003,0,0,0,0,1,0.003,1,0.003,2,0.005,4,0.009,0,0,1,0.004,2,0.009,3,0.017,1,0.007
Region 21,Region 12,2,0.022,0,0,3,0.13,0,0,0,0,0,0,1,0.013,1,0.005,10,0.029,14,0.036,10,0.032,7,0.025,10,0.034,12,0.038,9,0.028,5,0.015,8,0.022,9,0.021,7,0.015,11,0.032,4,0.016,5,0.023,3,0.017,3,0.021
Region 21,Region 13,4,0.045,2,0.053,1,0.043,1,0.065,0,0,1,0.034,4,0.052,12,0.065,50,0.144,33,0.085,26,0.082,21,0.074,17,0.059,25,0.08,21,0.066,16,0.047,13,0.035,18,0.041,38,0.083,23,0.066,25,0.102,18,0.082,10,0.055,6,0.043
Region 21,Region 14,51,0.568,18,0.476,13,0.564,10,0.653,7,0.465,16,0.537,37,0.48,84,0.455,160,0.459,190,0.489,174,0.551,155,0.548,144,0.496,153,0.487,175,0.546,180,0.525,188,0.508,228,0.523,213,0.463,182,0.524,141,0.577,129,0.591,92,0.506,85,0.605
Region 21,Region 15,1,0.011,0,0,1,0.043,0,0,0,0,0,0,0,0,0,0,2,0.006,0,0,2,0.006,1,0.004,0,0,2,0.006,0,0,1,0.003,0,0,3,0.007,1,0.002,1,0.003,2,0.008,0,0,0,0,0,0
Region 21,Region 16,0,0,2,0.053,1,0.043,0,0,0,0,0,0,1,0.013,3,0.016,14,0.04,13,0.033,18,0.057,20,0.071,15,0.052,20,0.064,18,0.056,18,0.053,24,0.065,27,0.062,38,0.083,38,0.109,21,0.086,4,0.018,3,0.017,3,0.021
Region 21,Region 17,13,0.145,5,0.132,5,0.217,1,0.065,1,0.066,3,0.101,3,0.039,14,0.076,54,0.155,128,0.329,84,0.266,26,0.092,25,0.086,33,0.105,24,0.075,27,0.079,23,0.062,26,0.06,42,0.091,35,0.101,16,0.065,20,0.092,16,0.088,13,0.093
Region 21,Region 18,0,0,0,0,0,0,0,0,0,0,1,0.034,1,0.013,3,0.016,1,0.003,4,0.01,2,0.006,0,0,1,0.003,3,0.01,0,0,1,0.003,3,0.008,3,0.007,2,0.004,0,0,0,0,4,0.018,0,0,0,0
Region 21,Region 19,1,0.011,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,1,0.003,2,0.005,0,0,0,0,1,0.003,1,0.003,2,0.006,0,0,0,0,2,0.005,3,0.007,1,0.003,1,0.004,0,0,0,0,2,0.014
Region 21,Region 20,2,0.022,0,0,1,0.043,0,0,0,0,0,0,2,0.026,10,0.054,9,0.026,29,0.075,32,0.101,17,0.06,11,0.038,17,0.054,16,0.05,14,0.041,9,0.024,9,0.021,23,0.05,14,0.04,5,0.02,5,0.023,12,0.066,7,0.05
Region 21,Region 21,17,0.189,12,0.317,0,0,3,0.196,4,0.266,2,0.067,6,0.078,10,0.054,36,0.103,68,0.175,62,0.196,52,0.184,44,0.152,46,0.146,50,0.156,52,0.152,61,0.165,75,0.172,114,0.248,108,0.311,67,0.274,58,0.266,29,0.16,17,0.121
Region 21,Region 22,0,0,0,0,0,0,0,0,0,0,0,0,1,0.013,1,0.005,3,0.009,6,0.015,2,0.006,1,0.004,5,0.017,4,0.013,3,0.009,2,0.006,7,0.019,10,0.023,5,0.011,6,0.017,1,0.004,2,0.009,2,0.011,1,0.007
Region 21,Region 23,8,0.089,1,0.026,1,0.043,0,0,2,0.133,1,0.034,4,0.052,8,0.043,31,0.089,25,0.064,16,0.051,15,0.053,10,0.034,11,0.035,17,0.053,27,0.079,24,0.065,12,0.028,33,0.072,23,0.066,11,0.045,12,0.055,9,0.05,7,0.05
Region 21,Region 24,3,0.033,2,0.053,1,0.043,1,0.065,0,0,1,0.034,6,0.078,4,0.022,15,0.043,20,0.051,13,0.041,18,0.064,16,0.055,24,0.076,28,0.087,17,0.05,33,0.089,56,0.128,32,0.069,32,0.092,23,0.094,24,0.11,9,0.05,13,0.093
Region 21,Region 25,0,0,3,0.079,0,0,0,0,0,0,0,0,0,0,1,0.005,3,0.009,1,0.003,2,0.006,9,0.032,1,0.003,3,0.01,3,0.009,2,0.006,1,0.003,2,0.005,1,0.002,2,0.006,0,0,4,0.018,2,0.011,0,0
Region 22,Region 0,0,0,1,0.026,0,0,0,0,0,0,0,0,1,0.013,4,0.022,4,0.011,2,0.005,5,0.016,8,0.028,4,0.014,4,0.013,3,0.009,1,0.003,0,0,3,0.007,0,0,3,0.009,7,0.029,3,0.014,2,0.011,0,0
Region 22,Region 1,1,0.011,0,0,1,0.043,0,0,0,0,1,0.034,0,0,2,0.011,7,0.02,4,0.01,4,0.013,5,0.018,3,0.01,5,0.016,4,0.012,5,0.015,6,0.016,4,0.009,12,0.026,9,0.026,4,0.016,4,0.018,7,0.039,3,0.021
Region 22,Region 2,0,0,0,0,0,0,0,0,0,0,1,0.034,0,0,1,0.005,5,0.014,8,0.021,4,0.013,8,0.028,2,0.007,2,0.006,1,0.003,3,0.009,4,0.011,3,0.007,9,0.02,6,0.017,4,0.016,1,0.005,2,0.011,0,0
Region 22,Region 3,3,0.033,0,0,0,0,1,0.065,0,0,1,0.034,1,0.013,2,0.011,5,0.014,11,0.028,12,0.038,13,0.046,11,0.038,9,0.029,9,0.028,12,0.035,17,0.046,23,0.053,34,0.074,19,0.055,13,0.053,13,0.06,5,0.028,7,0.05
Region 22,Region 4,2,0.022,0,0,0,0,0,0,0,0,0,0,1,0.013,1,0.005,1,0.003,2,0.005,2,0.006,2,0.007,5,0.017,1,0.003,2,0.006,3,0.009,4,0.011,3,0.007,2,0.004,3,0.009,2,0.008,2,0.009,1,0.006,2,0.014
Region 22,Region 5,3,0.033,1,0.026,0,0,0,0,0,0,1,0.034,0,0,5,0.027,9,0.026,5,0.013,7,0.022,7,0.025,6,0.021,9,0.029,4,0.012,6,0.018,6,0.016,6,0.014,7,0.015,9,0.026,3,0.012,5,0.023,3,0.017,1,0.007
Region 22,Region 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.005,5,0.016,1,0.004,3,0.01,3,0.01,3,0.009,1,0.003,3,0.008,2,0.005,2,0.004,3,0.009,1,0.004,1,0.005,2,0.011,1,0.007
Region 22,Region 7,2,0.022,1,0.026,1,0.043,1,0.065,0,0,1,0.034,1,0.013,6,0.032,11,0.032,10,0.026,15,0.048,13,0.046,4,0.014,5,0.016,3,0.009,9,0.026,12,0.032,14,0.032,11,0.024,7,0.02,3,0.012,2,0.009,4,0.022,6,0.043
Region 22,Region 8,9,0.1,6,0.159,2,0.087,2,0.131,1,0.066,3,0.101,14,0.181,18,0.097,72,0.207,86,0.221,73,0.231,80,0.283,61,0.21,70,0.223,56,0.175,66,0.193,88,0.238,112,0.257,119,0.258,87,0.251,44,0.18,50,0.229,49,0.27,23,0.164
Region 22,Region 9,20,0.223,7,0.185,1,0.043,1,0.065,3,0.199,3,0.101,16,0.207,19,0.103,49,0.141,40,0.103,65,0.206,66,0.234,53,0.183,63,0.201,49,0.153,87,0.254,75,0.203,109,0.25,113,0.245,81,0.233,64,0.262,43,0.197,33,0.182,14,0.1
Region 22,Region 10,3,0.033,2,0.053,0,0,1,0.065,0,0,0,0,3,0.039,7,0.038,10,0.029,11,0.028,16,0.051,16,0.057,11,0.038,14,0.045,16,0.05,14,0.041,14,0.038,18,0.041,23,0.05,8,0.023,10,0.041,16,0.073,5,0.028,3,0.021
Region 22,Region 11,1,0.011,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,2,0.006,1,0.003,1,0.003,0,0,0,0,0,0,2,0.006,0,0,1,0.003,1,0.002,0,0,1,0.003,1,0.004,0,0,0,0,1,0.007
Region 22,Region 12,7,0.078,2,0.053,1,0.043,0,0,2,0.133,1,0.034,8,0.104,12,0.065,31,0.089,27,0.069,29,0.092,20,0.071,29,0.1,31,0.099,22,0.069,37,0.108,36,0.097,45,0.103,36,0.078,30,0.086,16,0.065,23,0.105,14,0.077,8,0.057
Region 22,Region 13,3,0.033,1,0.026,0,0,0,0,0,0,3,0.101,3,0.039,13,0.07,30,0.086,17,0.044,8,0.025,14,0.05,9,0.031,10,0.032,11,0.034,13,0.038,14,0.038,14,0.032,15,0.033,18,0.052,13,0.053,12,0.055,12,0.066,2,0.014
Region 22,Region 14,0,0,1,0.026,0,0,0,0,0,0,1,0.034,0,0,3,0.016,5,0.014,6,0.015,3,0.01,1,0.004,2,0.007,2,0.006,3,0.009,4,0.012,10,0.027,4,0.009,3,0.007,7,0.02,5,0.02,2,0.009,2,0.011,0,0
Region 22,Region 15,0,0,0,0,1,0.043,0,0,0,0,0,0,0,0,0,0,1,0.003,3,0.008,2,0.006,0,0,0,0,1,0.003,0,0,0,0,1,0.003,0,0,3,0.007,2,0.006,1,0.004,0,0,0,0,0,0
Region 22,Region 16,0,0,0,0,0,0,0,0,0,0,0,0,1,0.013,0,0,4,0.011,3,0.008,3,0.01,1,0.004,4,0.014,4,0.013,2,0.006,2,0.006,5,0.014,6,0.014,1,0.002,1,0.003,1,0.004,3,0.014,1,0.006,0,0
Region 22,Region 17,4,0.045,2,0.053,0,0,1,0.065,1,0.066,2,0.067,1,0.013,8,0.043,28,0.08,41,0.105,13,0.041,17,0.06,11,0.038,16,0.051,13,0.041,10,0.029,8,0.022,7,0.016,18,0.039,11,0.032,10,0.041,7,0.032,5,0.028,3,0.021
Region 22,Region 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.011,1,0.003,0,0,1,0.003,1,0.004,0,0,0,0,0,0,1,0.003,0,0,1,0.002,0,0,0,0,0,0,0,0,0,0,1,0.007
Region 22,Region 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,3,0.009,1,0.003,1,0.003,1,0.004,0,0,1,0.003,2,0.006,1,0.003,4,0.011,4,0.009,4,0.009,0,0,0,0,1,0.005,1,0.006,0,0
Region 22,Region 20,1,0.011,3,0.079,1,0.043,1,0.065,1,0.066,1,0.034,1,0.013,6,0.032,13,0.037,28,0.072,14,0.044,14,0.05,10,0.034,7,0.022,9,0.028,7,0.02,10,0.027,14,0.032,21,0.046,15,0.043,7,0.029,2,0.009,2,0.011,1,0.007
Region 22,Region 21,1,0.011,0,0,0,0,0,0,0,0,0,0,1,0.013,2,0.011,2,0.006,4,0.01,2,0.006,1,0.004,5,0.017,4,0.013,1,0.003,3,0.009,6,0.016,4,0.009,9,0.02,10,0.029,5,0.02,3,0.014,3,0.017,1,0.007
Region 22,Region 22,17,0.189,8,0.212,5,0.217,1,0.065,3,0.199,3,0.101,5,0.065,13,0.07,57,0.164,102,0.262,85,0.269,65,0.23,73,0.251,74,0.236,79,0.246,85,0.248,129,0.348,120,0.275,139,0.302,99,0.285,63,0.258,68,0.312,38,0.209,18,0.128
Region 22,Region 23,1,0.011,0,0,0,0,1,0.065,1,0.066,1,0.034,3,0.039,8,0.043,6,0.017,6,0.015,3,0.01,8,0.028,2,0.007,3,0.01,9,0.028,3,0.009,5,0.014,11,0.025,6,0.013,4,0.012,9,0.037,4,0.018,7,0.039,4,0.028
Region 22,Region 24,1,0.011,2,0.053,1,0.043,1,0.065,0,0,2,0.067,3,0.039,7,0.038,19,0.055,13,0.033,9,0.029,6,0.021,8,0.028,12,0.038,11,0.034,13,0.038,13,0.035,13,0.03,22,0.048,10,0.029,9,0.037,8,0.037,11,0.061,4,0.028
Region 22,Region 25,0,0,0,0,2,0.087,0,0,0,0,0,0,1,0.013,0,0,2,0.006,2,0.005,2,0.006,2,0.007,3,0.01,2,0.006,0,0,0,0,1,0.003,0,0,1,0.002,2,0.006,4,0.016,0,0,1,0.006,0,0
Region 23,Region 0,3,0.033,1,0.026,1,0.043,1,0.065,3,0.199,3,0.101,12,0.156,25,0.135,30,0.086,23,0.059,26,0.082,13,0.046,17,0.059,16,0.051,20,0.062,16,0.047,19,0.051,13,0.03,17,0.037,8,0.023,7,0.029,10,0.046,6,0.033,4,0.028
Region 23,Region 1,16,0.178,6,0.159,4,0.174,3,0.196,5,0.332,7,0.235,33,0.428,64,0.346,129,0.37,72,0.185,42,0.133,40,0.142,54,0.186,48,0.153,37,0.115,52,0.152,63,0.17,71,0.163,103,0.224,69,0.199,43,0.176,43,0.197,27,0.149,22,0.157
Region 23,Region 2,28,0.312,8,0.212,8,0.347,5,0.327,8,0.532,29,0.974,98,1.27,194,1.05,311,0.893,281,0.723,159,0.504,121,0.428,95,0.327,90,0.286,117,0.365,152,0.444,211,0.57,323,0.741,408,0.886,189,0.544,65,0.266,44,0.202,44,0.242,41,0.292
Region 23,Region 3,6,0.067,2,0.053,0,0,0,0,0,0,0,0,1,0.013,1,0.005,7,0.02,3,0.008,7,0.022,7,0.025,9,0.031,10,0.032,11,0.034,5,0.015,6,0.016,10,0.023,11,0.024,8,0.023,3,0.012,5,0.023,5,0.028,3,0.021
Region 23,Region 4,4,0.045,3,0.079,1,0.043,1,0.065,2,0.133,0,0,7,0.091,8,0.043,15,0.043,11,0.028,9,0.029,13,0.046,19,0.065,20,0.064,13,0.041,12,0.035,16,0.043,23,0.053,21,0.046,18,0.052,14,0.057,12,0.055,7,0.039,4,0.028
Region 23,Region 5,3,0.033,0,0,0,0,1,0.065,1,0.066,2,0.067,4,0.052,3,0.016,2,0.006,3,0.008,8,0.025,7,0.025,4,0.014,10,0.032,4,0.012,3,0.009,1,0.003,1,0.002,2,0.004,1,0.003,4,0.016,10,0.046,4,0.022,4,0.028
Region 23,Region 6,0,0,1,0.026,0,0,0,0,0,0,1,0.034,3,0.039,9,0.049,13,0.037,15,0.039,9,0.029,12,0.042,12,0.041,12,0.038,15,0.047,15,0.044,20,0.054,45,0.103,30,0.065,14,0.04,6,0.025,5,0.023,3,0.017,3,0.021
Region 23,Region 7,10,0.111,8,0.212,7,0.304,2,0.131,5,0.332,11,0.369,53,0.687,76,0.411,67,0.192,59,0.152,50,0.158,59,0.209,62,0.214,63,0.201,52,0.162,47,0.137,51,0.138,56,0.128,54,0.117,53,0.153,43,0.176,33,0.151,28,0.154,24,0.171
Region 23,Region 8,33,0.367,19,0.503,8,0.347,9,0.588,4,0.266,18,0.605,73,0.946,135,0.731,151,0.434,136,0.35,177,0.561,133,0.471,143,0.493,130,0.414,112,0.349,139,0.406,118,0.319,149,0.342,178,0.387,85,0.245,62,0.254,68,0.312,62,0.341,52,0.37
Region 23,Region 9,4,0.045,2,0.053,0,0,3,0.196,6,0.399,10,0.336,25,0.324,20,0.108,15,0.043,14,0.036,15,0.048,15,0.053,17,0.059,19,0.06,17,0.053,13,0.038,12,0.032,19,0.044,20,0.043,19,0.055,10,0.041,9,0.041,6,0.033,6,0.043
Region 23,Region 10,7,0.078,4,0.106,0,0,3,0.196,3,0.199,3,0.101,12,0.156,14,0.076,22,0.063,25,0.064,18,0.057,24,0.085,18,0.062,23,0.073,14,0.044,23,0.067,26,0.07,61,0.14,48,0.104,15,0.043,20,0.082,17,0.078,8,0.044,9,0.064
Region 23,Region 11,12,0.134,7,0.185,0,0,3,0.196,3,0.199,4,0.134,12,0.156,12,0.065,17,0.049,26,0.067,31,0.098,24,0.085,32,0.11,36,0.115,24,0.075,33,0.096,39,0.105,48,0.11,49,0.106,37,0.107,36,0.147,47,0.215,36,0.198,21,0.15
Region 23,Region 12,11,0.122,3,0.079,3,0.13,4,0.261,3,0.199,5,0.168,30,0.389,54,0.292,44,0.126,49,0.126,59,0.187,42,0.149,41,0.141,38,0.121,40,0.125,40,0.117,41,0.111,23,0.053,33,0.072,32,0.092,26,0.106,26,0.119,16,0.088,15,0.107
Region 23,Region 13,19,0.211,10,0.264,9,0.39,3,0.196,6,0.399,10,0.336,26,0.337,100,0.541,155,0.445,113,0.291,98,0.311,61,0.216,77,0.265,61,0.194,80,0.25,99,0.289,91,0.246,105,0.241,116,0.252,78,0.225,73,0.299,46,0.211,41,0.226,23,0.164
Region 23,Region 14,45,0.501,26,0.688,16,0.694,15,0.98,42,2.791,96,3.225,167,2.165,256,1.385,220,0.632,136,0.35,203,0.643,202,0.715,181,0.623,187,0.595,172,0.537,205,0.598,107,0.289,128,0.294,120,0.261,92,0.265,97,0.397,77,0.353,57,0.314,36,0.256
Region 23,Region 15,7,0.078,5,0.132,0,0,0,0,2,0.133,2,0.067,6,0.078,4,0.022,17,0.049,12,0.031,13,0.041,7,0.025,7,0.024,18,0.057,16,0.05,10,0.029,16,0.043,21,0.048,21,0.046,17,0.049,15,0.061,5,0.023,4,0.022,1,0.007
Region 23,Region 16,1,0.011,0,0,0,0,0,0,0,0,0,0,1,0.013,2,0.011,3,0.009,2,0.005,1,0.003,2,0.007,2,0.007,4,0.013,1,0.003,1,0.003,1,0.003,1,0.002,0,0,1,0.003,1,0.004,0,0,0,0,0,0
Region 23,Region 17,44,0.49,10,0.264,9,0.39,6,0.392,10,0.664,45,1.512,134,1.737,328,1.775,566,1.625,386,0.993,178,0.564,118,0.418,101,0.348,117,0.372,121,0.378,99,0.289,87,0.235,122,0.28,139,0.302,99,0.285,65,0.266,69,0.316,47,0.259,41,0.292
Region 23,Region 18,15,0.167,7,0.185,6,0.26,4,0.261,6,0.399,6,0.202,21,0.272,35,0.189,53,0.152,57,0.147,45,0.143,48,0.17,47,0.162,54,0.172,54,0.168,60,0.175,74,0.2,104,0.239,89,0.193,47,0.135,33,0.135,39,0.179,23,0.127,18,0.128
Region 23,Region 19,3,0.033,0,0,0,0,1,0.065,0,0,2,0.067,3,0.039,2,0.011,5,0.014,5,0.013,3,0.01,4,0.014,5,0.017,5,0.016,6,0.019,8,0.023,30,0.081,44,0.101,24,0.052,5,0.014,2,0.008,4,0.018,6,0.033,4,0.028
Region 23,Region 20,6,0.067,2,0.053,2,0.087,1,0.065,3,0.199,11,0.369,51,0.661,100,0.541,92,0.264,112,0.288,115,0.364,131,0.464,87,0.3,87,0.277,93,0.29,73,0.213,58,0.157,72,0.165,76,0.165,58,0.167,37,0.151,34,0.156,29,0.16,18,0.128
Region 23,Region 21,5,0.056,1,0.026,0,0,1,0.065,0,0,1,0.034,5,0.065,18,0.097,12,0.034,16,0.041,13,0.041,12,0.042,16,0.055,9,0.029,14,0.044,23,0.067,23,0.062,24,0.055,24,0.052,21,0.06,16,0.065,11,0.05,13,0.072,4,0.028
Region 23,Region 22,0,0,0,0,0,0,1,0.065,0,0,1,0.034,2,0.026,9,0.049,13,0.037,11,0.028,10,0.032,6,0.021,12,0.041,8,0.025,9,0.028,7,0.02,4,0.011,8,0.018,11,0.024,8,0.023,7,0.029,12,0.055,4,0.022,1,0.007
Region 23,Region 23,89,0.99,57,1.508,27,1.171,14,0.914,22,1.462,49,1.646,81,1.05,146,0.79,198,0.569,211,0.543,193,0.612,187,0.662,204,0.703,249,0.793,261,0.814,282,0.823,301,0.813,357,0.819,367,0.797,307,0.884,237,0.969,244,1.118,164,0.902,133,0.947
Region 23,Region 24,4,0.045,0,0,0,0,0,0,1,0.066,1,0.034,2,0.026,5,0.027,6,0.017,6,0.015,3,0.01,3,0.011,7,0.024,8,0.025,8,0.025,5,0.015,13,0.035,13,0.03,16,0.035,7,0.02,5,0.02,6,0.027,3,0.017,4,0.028
Region 23,Region 25,21,0.234,5,0.132,5,0.217,6,0.392,7,0.465,14,0.47,43,0.557,93,0.503,135,0.388,83,0.213,87,0.276,79,0.28,58,0.2,65,0.207,92,0.287,83,0.242,106,0.286,110,0.252,107,0.232,60,0.173,48,0.196,44,0.202,36,0.198,33,0.235
Region 24,Region 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,3,0.009,6,0.015,4,0.013,5,0.018,7,0.024,1,0.003,5,0.016,2,0.006,5,0.014,2,0.005,6,0.013,1,0.003,0,0,1,0.005,0,0,2,0.014
Region 24,Region 1,1,0.011,0,0,0,0,0,0,0,0,0,0,0,0,4,0.022,8,0.023,10,0.026,5,0.016,4,0.014,2,0.007,0,0,1,0.003,6,0.018,1,0.003,7,0.016,5,0.011,6,0.017,1,0.004,1,0.005,1,0.006,2,0.014
Region 24,Region 2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.013,5,0.027,7,0.02,15,0.039,1,0.003,3,0.011,3,0.01,2,0.006,0,0,2,0.006,7,0.019,7,0.016,3,0.007,6,0.017,1,0.004,1,0.005,1,0.006,0,0
Region 24,Region 3,15,0.167,10,0.264,6,0.26,2,0.131,1,0.066,2,0.067,6,0.078,13,0.07,32,0.092,34,0.087,42,0.133,53,0.188,57,0.196,61,0.194,56,0.175,42,0.123,55,0.149,71,0.163,68,0.148,68,0.196,63,0.258,36,0.165,45,0.248,26,0.185
Region 24,Region 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,4,0.011,3,0.008,2,0.006,8,0.028,3,0.01,3,0.01,5,0.016,6,0.018,4,0.011,2,0.005,5,0.011,4,0.012,0,0,1,0.005,1,0.006,0,0
Region 24,Region 5,0,0,1,0.026,0,0,1,0.065,0,0,1,0.034,3,0.039,18,0.097,37,0.106,37,0.095,36,0.114,35,0.124,40,0.138,26,0.083,20,0.062,25,0.073,17,0.046,14,0.032,30,0.065,36,0.104,26,0.106,15,0.069,9,0.05,2,0.014
Region 24,Region 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,1,0.003,2,0.005,1,0.003,0,0,1,0.003,2,0.006,0,0,0,0,1,0.003,3,0.007,3,0.007,1,0.003,0,0,1,0.005,0,0,1,0.007
Region 24,Region 7,4,0.045,0,0,2,0.087,0,0,1,0.066,1,0.034,7,0.091,13,0.07,38,0.109,44,0.113,21,0.067,19,0.067,19,0.065,19,0.06,15,0.047,14,0.041,20,0.054,33,0.076,25,0.054,17,0.049,12,0.049,11,0.05,11,0.061,7,0.05
Region 24,Region 8,0,0,1,0.026,0,0,0,0,0,0,2,0.067,1,0.013,5,0.027,21,0.06,19,0.049,20,0.063,14,0.05,14,0.048,9,0.029,18,0.056,13,0.038,11,0.03,8,0.018,15,0.033,8,0.023,10,0.041,8,0.037,7,0.039,1,0.007
Region 24,Region 9,7,0.078,2,0.053,2,0.087,0,0,0,0,1,0.034,3,0.039,4,0.022,22,0.063,38,0.098,32,0.101,28,0.099,25,0.086,42,0.134,40,0.125,41,0.12,44,0.119,56,0.128,53,0.115,45,0.13,31,0.127,26,0.119,16,0.088,4,0.028
Region 24,Region 10,0,0,1,0.026,1,0.043,1,0.065,0,0,1,0.034,2,0.026,8,0.043,23,0.066,24,0.062,15,0.048,9,0.032,7,0.024,13,0.041,14,0.044,15,0.044,14,0.038,20,0.046,20,0.043,8,0.023,4,0.016,8,0.037,4,0.022,4,0.028
Region 24,Region 11,1,0.011,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,0,0,0,0,0,0,1,0.004,0,0,1,0.003,1,0.003,3,0.009,1,0.003,1,0.002,0,0,1,0.003,0,0,1,0.005,0,0,0,0
Region 24,Region 12,9,0.1,8,0.212,0,0,0,0,1,0.066,3,0.101,17,0.22,27,0.146,47,0.135,42,0.108,29,0.092,27,0.096,19,0.065,28,0.089,30,0.094,39,0.114,24,0.065,22,0.05,21,0.046,24,0.069,21,0.086,13,0.06,22,0.121,14,0.1
Region 24,Region 13,2,0.022,1,0.026,0,0,0,0,0,0,0,0,2,0.026,5,0.027,18,0.052,21,0.054,6,0.019,6,0.021,14,0.048,10,0.032,8,0.025,2,0.006,8,0.022,15,0.034,10,0.022,3,0.009,7,0.029,6,0.027,4,0.022,4,0.028
Region 24,Region 14,2,0.022,4,0.106,0,0,0,0,0,0,0,0,2,0.026,8,0.043,56,0.161,40,0.103,31,0.098,25,0.088,25,0.086,34,0.108,38,0.119,30,0.088,53,0.143,40,0.092,48,0.104,27,0.078,29,0.119,10,0.046,8,0.044,6,0.043
